brand,nome,preco,revenda,ano
Kawasaki,Ninja 300,338874,187146.55,2023
Honda,Shine,342326,201354.39,2015
Royal Enfield,Classic 350,395371,170182.11,2017
TVS,Jupiter,396472,269387.72,2021
Honda,Activa,51796,36048.57,2020
Honda,Unicorn,319235,193088.86,2023
Hero,Splendor Plus,199985,148394.02,2024
Bajaj,Pulsar 150,227512,92799.94,2024
Kawasaki,Vulcan S,213876,100128.58,2024
Kawasaki,Z650,239591,129575.79,2024
Honda,Unicorn,153712,75652.9,2018
KTM,125 Duke,113989,77827.38,2015
Bajaj,CT 100,232798,143283.91,2021
Royal Enfield,Classic 350,101290,62915.63,2019
TVS,Sport,196373,95082.7,2019
KTM,250 Duke,229779,93358.03,2018
Kawasaki,Ninja 400,158021,102397.48,2022
Royal Enfield,Meteor 350,202289,151060.72,2017
Yamaha,R15 V4,178837,102452.97,2015
Yamaha,Fascino 125,165785,75378.65,2020
Honda,Shine,113147,79703.38,2020
Yamaha,Fascino 125,291756,185103.37,2021
Honda,CBR 650R,332253,154768.66,2021
Hero,HF Deluxe,153376,115467.08,2018
Yamaha,MT-15,293460,136565.44,2016
Kawasaki,Ninja 400,142213,100219.73,2023
Hero,Glamour,278771,126136.11,2018
Bajaj,CT 100,69336,44989.45,2024
Royal Enfield,Hunter 350,96009,46834.03,2024
Hero,HF Deluxe,368715,173699.11,2019
Kawasaki,Ninja 400,138290,102266.47,2023
Kawasaki,Ninja 400,320170,213678.12,2018
Royal Enfield,Interceptor 650,372895,247655.39,2021
Bajaj,Avenger 220,251402,118341.84,2021
TVS,Apache RTR 160,77983,50424.99,2017
Yamaha,Ray ZR,245624,147326.71,2018
Honda,Shine,214248,134041.78,2020
KTM,RC 390,81346,33039.09,2015
Yamaha,Fascino 125,57886,30496.65,2022
Hero,Glamour,223672,117458.15,2016
Honda,CBR 650R,201742,97069.58,2021
Honda,CBR 650R,211538,141387.08,2017
Kawasaki,Ninja 400,166478,119668.27,2017
Bajaj,Dominar 400,119762,75663.16,2023
TVS,NTorq 125,135488,95677.6,2016
Royal Enfield,Himalayan,300522,183173.61,2022
KTM,125 Duke,51307,37127.62,2016
TVS,Sport,202549,102469.86,2023
TVS,NTorq 125,392844,251228.71,2020
TVS,Jupiter,154653,103779.11,2022
Honda,Activa,139485,60402.72,2022
Yamaha,Ray ZR,83757,56735.74,2020
Hero,Splendor Plus,103589,69145.57,2016
Bajaj,Avenger 220,69627,39412.01,2021
Kawasaki,Ninja 400,336517,143609.85,2021
Royal Enfield,Interceptor 650,332712,226461.93,2021
Yamaha,R15 V4,166780,118975.54,2016
TVS,Jupiter,194218,96194.5,2024
Yamaha,FZ V3,246727,101060.75,2024
Kawasaki,Z650,299629,121615.59,2015
Hero,Splendor Plus,295032,233364.93,2020
Yamaha,Fascino 125,186839,126610.77,2020
Hero,HF Deluxe,279836,176113.51,2024
Hero,Passion Pro,218436,88714.55,2016
Hero,Xtreme 160R,342272,237064.35,2022
Yamaha,Ray ZR,190278,110832.83,2019
Hero,Xtreme 160R,156821,122646.56,2024
Honda,Dio,396046,197384.41,2015
Bajaj,Platina 110,66568,28289.92,2020
TVS,NTorq 125,307281,224487.45,2015
Yamaha,FZ V3,64436,48782.78,2023
Royal Enfield,Himalayan,184389,77523.49,2021
Bajaj,Pulsar 150,315620,218204.46,2017
Yamaha,MT-15,262287,209339.46,2020
Yamaha,R15 V4,200713,111734.17,2015
KTM,RC 390,103198,56460.79,2021
Honda,Unicorn,65314,48506.43,2016
TVS,Jupiter,191002,151522.81,2024
Honda,Activa,50887,22713.53,2015
Honda,Activa,309667,214995.64,2023
TVS,Apache RTR 160,143013,82704.86,2023
Yamaha,Ray ZR,258947,187823.57,2021
Hero,Xtreme 160R,144072,77777.88,2022
Yamaha,R15 V4,387520,304077.24,2015
Royal Enfield,Hunter 350,215510,117900.5,2016
KTM,Duke 200,130186,84440.58,2018
Kawasaki,Versys 650,120512,72353.96,2018
Royal Enfield,Meteor 350,250149,185133.92,2016
Yamaha,MT-15,298452,168870.61,2019
TVS,Ronin,137730,98105.34,2019
Bajaj,Platina 110,238654,132667.57,2021
Hero,Passion Pro,230161,116469.75,2015
KTM,Duke 200,228227,113266.94,2018
Royal Enfield,Classic 350,265003,204428.58,2018
Hero,Splendor Plus,376097,263667.56,2023
Honda,Shine,213911,153051.76,2020
Hero,Passion Pro,229380,180954.85,2016
TVS,Apache RTR 160,202153,132324.26,2016
Royal Enfield,Classic 350,308391,140645.0,2019
Hero,HF Deluxe,222928,140596.33,2020
Yamaha,MT-15,79850,49536.06,2018
Kawasaki,Vulcan S,335738,199692.72,2021
Bajaj,Pulsar 150,352499,251490.45,2023
Yamaha,Fascino 125,333768,149788.37,2021
KTM,250 Duke,54211,37860.61,2020
Royal Enfield,Meteor 350,263443,108772.08,2015
Hero,Xtreme 160R,227837,131811.57,2020
Kawasaki,Vulcan S,199403,101628.55,2017
KTM,390 Adventure,164996,88907.15,2024
TVS,Sport,271942,178212.91,2019
Yamaha,Fascino 125,244937,167256.89,2020
Bajaj,Avenger 220,248304,120014.91,2017
KTM,390 Adventure,89875,43393.27,2015
KTM,125 Duke,206937,124722.98,2018
KTM,RC 390,281652,169735.82,2018
TVS,Sport,319927,221505.01,2017
Bajaj,Pulsar 150,195028,147655.92,2023
Bajaj,Pulsar 150,313172,210334.4,2017
Honda,CBR 650R,316195,127720.57,2018
TVS,NTorq 125,265986,199421.31,2017
Kawasaki,Vulcan S,331738,249483.18,2021
Royal Enfield,Hunter 350,322592,251898.53,2017
Hero,Glamour,320622,130507.13,2018
Royal Enfield,Meteor 350,84492,47638.46,2016
Bajaj,CT 100,108715,50873.59,2020
Royal Enfield,Himalayan,263526,189359.48,2015
Hero,Passion Pro,323863,200267.65,2015
Yamaha,Ray ZR,109431,74354.59,2020
Honda,Unicorn,293320,119565.69,2016
Kawasaki,Ninja 300,383599,170531.57,2017
Honda,Shine,270756,179771.87,2023
Hero,Xtreme 160R,155362,117499.07,2021
TVS,Jupiter,388780,230793.46,2023
Royal Enfield,Himalayan,385732,286595.51,2020
Hero,Passion Pro,394295,204958.98,2022
Kawasaki,Z650,310448,221217.97,2016
Kawasaki,Versys 650,361399,285096.26,2019
Honda,Shine,73350,31477.62,2022
Bajaj,CT 100,384260,210907.63,2020
Kawasaki,Vulcan S,300648,140725.64,2020
Royal Enfield,Himalayan,380780,238162.56,2016
Honda,Dio,171834,94573.48,2022
Hero,Passion Pro,326966,252121.48,2020
KTM,250 Duke,222915,107056.99,2015
Royal Enfield,Hunter 350,223196,174021.39,2017
Bajaj,Dominar 400,207609,147051.27,2017
Kawasaki,Versys 650,212667,157350.51,2022
Honda,Dio,65186,33651.81,2015
Honda,Activa,263070,115377.03,2021
TVS,Jupiter,144822,61209.64,2021
Bajaj,Platina 110,313135,181844.78,2017
Honda,Unicorn,348235,177881.51,2016
TVS,Ronin,205167,82414.87,2024
TVS,Ronin,267587,202501.37,2024
Kawasaki,Ninja 400,183579,117714.53,2024
Hero,Splendor Plus,378515,217739.83,2019
Royal Enfield,Meteor 350,203018,90160.62,2023
TVS,Apache RTR 160,273101,131842.68,2018
Yamaha,R15 V4,231263,155235.86,2020
Royal Enfield,Meteor 350,328973,230800.85,2019
Bajaj,CT 100,389187,293224.02,2021
Bajaj,Pulsar 150,207078,86955.37,2023
Bajaj,Pulsar 150,355971,178523.8,2017
Bajaj,Avenger 220,316385,215206.1,2023
Bajaj,CT 100,213184,151530.51,2017
Yamaha,FZ V3,342235,224564.5,2024
Royal Enfield,Meteor 350,279934,190699.96,2021
Royal Enfield,Himalayan,131889,58699.23,2015
Honda,Unicorn,154017,102667.97,2018
Yamaha,Fascino 125,286160,165932.41,2021
Hero,Xtreme 160R,213536,92146.55,2019
Honda,Activa,291313,202949.67,2024
TVS,Jupiter,97610,42088.09,2017
TVS,Ronin,343332,243535.0,2018
Kawasaki,Versys 650,322476,174911.0,2021
Hero,HF Deluxe,179301,101649.21,2015
KTM,RC 390,90110,64016.42,2017
KTM,250 Duke,141723,66849.6,2019
Bajaj,CT 100,178912,100777.82,2024
Bajaj,Dominar 400,153930,112310.42,2020
Bajaj,Dominar 400,94975,75504.85,2015
Yamaha,R15 V4,168707,72222.05,2023
Hero,Glamour,230820,181581.37,2019
Bajaj,Platina 110,387571,163735.0,2022
KTM,Duke 200,327776,187088.84,2022
Honda,CBR 650R,227205,99955.5,2023
Honda,Shine,112592,89740.9,2023
KTM,390 Adventure,394084,173899.0,2023
Honda,Activa,94738,63573.27,2017
Hero,Glamour,57829,43447.49,2015
Honda,Dio,361890,206448.12,2015
Royal Enfield,Classic 350,285468,203528.07,2024
TVS,Jupiter,260529,124905.48,2015
Bajaj,CT 100,79993,36443.17,2015
TVS,Ronin,378422,296073.19,2016
Bajaj,Dominar 400,131314,84561.51,2016
Hero,HF Deluxe,367075,218550.23,2021
KTM,250 Duke,122175,71240.21,2022
Bajaj,Dominar 400,184364,110888.62,2019
Royal Enfield,Meteor 350,200332,90219.54,2024
Yamaha,FZ V3,111987,84805.62,2023
KTM,390 Adventure,138013,105159.8,2024
Bajaj,CT 100,64632,36203.53,2022
Bajaj,Dominar 400,224590,96531.73,2018
Royal Enfield,Meteor 350,304121,215993.17,2021
Kawasaki,Vulcan S,173415,129558.89,2015
Royal Enfield,Classic 350,83112,40559.7,2022
Honda,Shine,281543,193943.23,2023
Yamaha,Fascino 125,285679,192079.85,2023
Yamaha,Fascino 125,79779,39401.67,2019
TVS,Apache RTR 160,246622,193688.25,2019
KTM,Duke 200,284563,142393.76,2024
TVS,Jupiter,160696,122626.79,2018
TVS,Ronin,179401,83389.21,2016
Bajaj,Pulsar 150,138818,69901.91,2016
Kawasaki,Vulcan S,111931,84976.72,2020
Bajaj,Dominar 400,281288,203471.57,2020
Royal Enfield,Interceptor 650,285249,203430.55,2019
Honda,Unicorn,63028,37465.8,2023
Bajaj,Platina 110,155681,62511.61,2018
Yamaha,MT-15,248174,189255.23,2021
Honda,CBR 650R,65664,46416.23,2021
KTM,125 Duke,305389,183771.92,2023
Honda,CBR 650R,175376,119036.85,2015
Royal Enfield,Classic 350,73769,31119.82,2018
KTM,Duke 200,171295,122228.95,2020
Kawasaki,Vulcan S,326983,170717.76,2016
TVS,Jupiter,64302,26471.4,2021
KTM,250 Duke,147314,87671.54,2018
KTM,250 Duke,217731,127284.39,2024
Royal Enfield,Hunter 350,271479,143456.54,2023
Royal Enfield,Hunter 350,197799,81918.0,2021
KTM,390 Adventure,95844,67532.39,2022
Royal Enfield,Interceptor 650,104739,70244.55,2017
Royal Enfield,Interceptor 650,110472,80909.89,2024
Yamaha,R15 V4,367784,284203.46,2015
TVS,NTorq 125,59642,46314.15,2017
Hero,Xtreme 160R,198765,142308.62,2022
Bajaj,Pulsar 150,80136,44420.7,2015
KTM,RC 390,253266,131960.22,2021
Honda,Activa,123717,83823.59,2016
TVS,NTorq 125,305005,141639.19,2019
KTM,Duke 200,260128,111714.99,2015
Kawasaki,Ninja 400,193382,97376.05,2019
Honda,CBR 650R,91805,55278.21,2021
KTM,250 Duke,320859,239891.16,2019
Yamaha,R15 V4,159958,74124.0,2020
Honda,Activa,96513,46338.0,2024
Bajaj,Pulsar 150,122027,93141.86,2023
KTM,RC 390,233679,93805.26,2019
Royal Enfield,Meteor 350,90082,63373.05,2022
Royal Enfield,Hunter 350,361926,225623.82,2021
Kawasaki,Ninja 400,113943,77475.03,2023
Honda,Unicorn,288269,120462.15,2019
TVS,Sport,337826,207004.61,2023
KTM,390 Adventure,58164,40534.67,2016
Royal Enfield,Classic 350,279179,129173.43,2024
Kawasaki,Vulcan S,267063,175230.24,2023
Royal Enfield,Classic 350,200209,82985.68,2016
KTM,125 Duke,111510,51679.83,2015
Yamaha,Ray ZR,379195,166257.44,2022
Hero,Glamour,195829,107487.39,2019
Royal Enfield,Meteor 350,384103,266442.67,2019
Yamaha,R15 V4,262953,190638.07,2022
Hero,Splendor Plus,57764,35090.77,2015
Kawasaki,Ninja 400,53535,25076.68,2018
TVS,Sport,259018,140271.69,2023
Hero,Xtreme 160R,207085,161694.61,2015
Royal Enfield,Himalayan,94032,64054.15,2024
Yamaha,FZ V3,172310,122414.57,2022
Yamaha,Ray ZR,229713,132662.61,2022
Royal Enfield,Himalayan,61672,48989.86,2024
Kawasaki,Ninja 300,271488,199460.82,2023
KTM,Duke 200,396276,247679.06,2022
Honda,CBR 650R,354406,159008.54,2015
Yamaha,MT-15,133937,76381.98,2019
Royal Enfield,Himalayan,276512,137767.31,2022
Yamaha,MT-15,163794,68128.56,2015
Hero,Passion Pro,247813,175842.4,2020
Hero,Splendor Plus,249427,190008.0,2017
TVS,Ronin,223061,168659.29,2024
TVS,Sport,93719,38449.0,2018
Royal Enfield,Classic 350,265957,111040.12,2015
KTM,RC 390,156606,69725.03,2024
Hero,Splendor Plus,322201,230299.58,2024
Kawasaki,Versys 650,64317,32160.09,2022
Hero,HF Deluxe,299808,148741.25,2022
Kawasaki,Versys 650,70375,30194.6,2016
Kawasaki,Z650,359914,158170.49,2024
TVS,Sport,81168,51725.58,2016
KTM,Duke 200,181279,100543.23,2016
TVS,Jupiter,280009,116669.87,2021
Royal Enfield,Interceptor 650,217757,122441.77,2016
Royal Enfield,Classic 350,161158,117025.71,2015
Honda,Shine,57192,28850.7,2024
Honda,Dio,256274,148424.54,2021
Hero,Xtreme 160R,341139,268000.09,2021
TVS,Sport,194808,149605.59,2022
Hero,Xtreme 160R,105304,84004.46,2016
Yamaha,R15 V4,155720,89946.68,2018
Yamaha,Fascino 125,150642,109575.05,2022
Kawasaki,Ninja 400,168465,125827.56,2022
KTM,390 Adventure,229841,100737.88,2020
TVS,Ronin,281744,198586.39,2022
Honda,Unicorn,129971,93259.49,2024
Kawasaki,Ninja 400,148766,95250.78,2021
KTM,250 Duke,87910,52271.43,2015
KTM,390 Adventure,197919,157730.62,2021
Yamaha,MT-15,298221,211778.99,2023
Yamaha,MT-15,214334,125539.44,2021
Honda,Unicorn,244658,109799.86,2015
Yamaha,MT-15,336456,247162.71,2015
Bajaj,Dominar 400,155780,93105.54,2021
KTM,RC 390,276663,143022.92,2016
Kawasaki,Vulcan S,177643,82905.99,2019
Royal Enfield,Himalayan,94785,50763.91,2022
Honda,CBR 650R,100070,63109.68,2019
TVS,NTorq 125,193328,110479.39,2016
Hero,Xtreme 160R,235683,164187.6,2015
Kawasaki,Z650,130041,67708.97,2024
Hero,Passion Pro,236166,164926.07,2023
Royal Enfield,Hunter 350,59197,35697.16,2016
Honda,CBR 650R,259809,164063.34,2016
Kawasaki,Z650,58749,24649.48,2018
Honda,CBR 650R,347482,231373.3,2018
Hero,Xtreme 160R,307074,238951.38,2023
Hero,Passion Pro,54434,24383.72,2018
Hero,Xtreme 160R,316069,246234.79,2019
Bajaj,Avenger 220,370719,244836.26,2015
Yamaha,R15 V4,249738,148832.1,2020
Hero,Xtreme 160R,174590,73245.7,2015
Hero,HF Deluxe,176759,95373.15,2024
Royal Enfield,Classic 350,69367,54376.21,2021
Yamaha,Fascino 125,151566,61641.19,2016
Kawasaki,Ninja 300,207479,129077.01,2018
Kawasaki,Ninja 400,153398,107558.21,2020
TVS,Ronin,88359,42475.98,2020
Honda,CBR 650R,190400,129124.71,2015
Hero,Xtreme 160R,182920,129188.69,2019
Yamaha,FZ V3,354820,201246.41,2022
Royal Enfield,Hunter 350,366427,241687.56,2021
Honda,Shine,380071,171149.96,2023
Kawasaki,Versys 650,380954,286919.55,2015
TVS,Apache RTR 160,92200,44461.43,2019
Yamaha,Ray ZR,250917,107393.44,2024
KTM,390 Adventure,54061,39512.9,2022
Hero,Xtreme 160R,363559,218047.24,2022
Yamaha,Fascino 125,151506,109657.87,2021
Honda,Activa,252453,122365.04,2018
TVS,Jupiter,133696,54027.53,2018
KTM,250 Duke,340328,189485.52,2015
KTM,Duke 200,82173,45341.69,2019
TVS,Jupiter,351117,207255.15,2022
TVS,Jupiter,320920,195809.75,2021
Royal Enfield,Interceptor 650,166846,79583.35,2024
Bajaj,Dominar 400,138391,73618.97,2023
Bajaj,Dominar 400,335536,211233.6,2015
KTM,RC 390,387071,240638.28,2022
KTM,390 Adventure,329462,159952.82,2017
Bajaj,Avenger 220,114390,79747.16,2021
TVS,Sport,274591,173806.14,2019
Yamaha,Ray ZR,349560,144804.67,2017
Kawasaki,Z650,179236,120210.3,2017
Royal Enfield,Classic 350,237857,126989.87,2022
Honda,Unicorn,262447,105062.89,2019
KTM,Duke 200,309673,227953.15,2016
Royal Enfield,Classic 350,311988,230470.13,2017
Kawasaki,Z650,332272,198975.81,2024
KTM,Duke 200,162233,97158.61,2024
Kawasaki,Vulcan S,257731,203094.45,2024
KTM,125 Duke,373624,186680.55,2018
Royal Enfield,Himalayan,86023,36843.26,2022
TVS,Ronin,233763,113758.9,2019
Bajaj,CT 100,206192,88044.31,2019
Yamaha,Fascino 125,95988,59126.46,2016
Kawasaki,Z650,106862,85367.32,2022
Yamaha,Fascino 125,363332,169282.72,2019
TVS,Ronin,290637,156606.27,2019
Honda,Activa,334262,176586.22,2019
Honda,Dio,180792,103730.35,2022
Honda,CBR 650R,73919,47894.22,2018
Bajaj,Platina 110,104949,78614.8,2024
Royal Enfield,Himalayan,242802,104779.0,2019
Bajaj,CT 100,365805,174216.61,2015
TVS,Sport,339469,239906.32,2021
Kawasaki,Vulcan S,361924,275399.94,2015
KTM,390 Adventure,67693,40078.49,2017
Kawasaki,Vulcan S,208146,134004.14,2018
Kawasaki,Vulcan S,270954,194717.29,2023
KTM,250 Duke,371384,257520.71,2022
Yamaha,R15 V4,85751,49977.01,2017
Royal Enfield,Interceptor 650,285176,224058.3,2017
Honda,Shine,52629,26777.66,2017
Kawasaki,Z650,76541,35509.05,2024
TVS,Sport,113157,84084.55,2020
Bajaj,Dominar 400,303327,173328.04,2018
Kawasaki,Z650,108550,77447.67,2018
TVS,NTorq 125,195569,102735.95,2021
Hero,Xtreme 160R,178008,112356.13,2017
Bajaj,Platina 110,62265,25092.63,2022
Bajaj,Platina 110,281949,120436.92,2021
KTM,125 Duke,325852,169260.65,2018
Kawasaki,Versys 650,120437,70640.06,2018
Yamaha,FZ V3,105619,48288.0,2015
TVS,Jupiter,145954,76251.4,2021
KTM,Duke 200,237128,178085.54,2016
Kawasaki,Versys 650,212706,166930.28,2018
Honda,Shine,148576,78200.86,2024
Kawasaki,Versys 650,320758,203505.2,2022
Yamaha,Fascino 125,238554,174036.78,2017
KTM,Duke 200,51289,32084.64,2016
Bajaj,Platina 110,225223,150818.03,2018
Honda,Unicorn,345283,165055.74,2018
KTM,390 Adventure,252489,189869.02,2016
Yamaha,R15 V4,254079,155646.76,2017
KTM,Duke 200,363794,208851.67,2017
Hero,HF Deluxe,166488,74099.21,2019
Royal Enfield,Hunter 350,331363,213530.57,2016
Hero,Glamour,160814,79461.7,2017
Hero,Passion Pro,199595,134569.17,2022
Yamaha,R15 V4,148756,78474.08,2017
Yamaha,Fascino 125,299551,157013.56,2018
TVS,Sport,205159,95686.6,2024
TVS,Ronin,128822,63493.15,2018
KTM,Duke 200,341728,143867.63,2021
KTM,250 Duke,66803,50606.67,2016
Kawasaki,Ninja 400,293188,184127.4,2016
Hero,Splendor Plus,258869,131852.57,2015
KTM,Duke 200,68970,50542.94,2023
Yamaha,FZ V3,366727,208346.96,2020
Royal Enfield,Meteor 350,281649,213864.19,2019
Yamaha,Ray ZR,218134,150235.49,2018
Kawasaki,Vulcan S,278416,181857.82,2018
KTM,Duke 200,229259,136254.92,2020
TVS,Jupiter,143358,62868.11,2017
TVS,NTorq 125,119795,52407.06,2024
Hero,HF Deluxe,53865,33908.65,2022
Hero,Passion Pro,212553,168463.5,2018
Yamaha,Fascino 125,153541,117022.06,2022
TVS,NTorq 125,113475,48772.34,2019
TVS,Apache RTR 160,152184,67707.45,2018
KTM,390 Adventure,397676,255288.45,2021
Bajaj,CT 100,284896,185003.89,2015
KTM,RC 390,179837,87093.68,2021
TVS,Jupiter,309850,171427.32,2022
Royal Enfield,Meteor 350,191941,83528.06,2016
TVS,NTorq 125,90788,45510.15,2021
Honda,Shine,161644,105292.17,2019
Royal Enfield,Classic 350,209382,86958.92,2020
Bajaj,Avenger 220,137593,74494.93,2024
Yamaha,FZ V3,97780,70372.0,2024
Hero,Glamour,194949,149729.32,2015
Royal Enfield,Meteor 350,179671,133564.51,2017
Honda,Dio,142140,76664.34,2017
Kawasaki,Ninja 400,371551,272332.01,2019
Kawasaki,Ninja 400,271672,183932.92,2023
Hero,Xtreme 160R,263796,152915.75,2023
TVS,Ronin,395765,231713.25,2024
TVS,Ronin,253811,132110.26,2024
Hero,Glamour,299859,173448.35,2020
Hero,Glamour,90609,37200.0,2024
Honda,Unicorn,313848,220669.59,2021
Kawasaki,Ninja 300,269015,172204.97,2023
TVS,Sport,394487,215594.12,2023
TVS,Ronin,275451,164816.5,2019
Royal Enfield,Hunter 350,302929,122432.5,2024
Yamaha,Fascino 125,214149,134168.69,2015
TVS,Sport,66999,43391.19,2019
Honda,Dio,376278,296802.47,2024
Hero,Xtreme 160R,234956,120398.17,2017
TVS,NTorq 125,142954,73051.68,2018
Kawasaki,Vulcan S,297343,195201.55,2021
Kawasaki,Ninja 400,247471,152626.84,2018
Royal Enfield,Meteor 350,316068,214802.6,2023
KTM,RC 390,111567,75531.7,2024
Kawasaki,Versys 650,154074,71533.13,2022
Hero,Glamour,84506,47361.9,2024
Bajaj,CT 100,142975,61329.89,2022
Royal Enfield,Hunter 350,79549,46793.97,2020
Kawasaki,Vulcan S,288319,196010.51,2022
Royal Enfield,Classic 350,138465,80175.83,2023
TVS,Sport,220343,91269.34,2015
Bajaj,Platina 110,391685,226680.01,2023
Kawasaki,Vulcan S,53094,28277.5,2017
Hero,Xtreme 160R,200835,137882.04,2016
Hero,Passion Pro,242110,165672.84,2022
KTM,Duke 200,303391,180908.61,2017
KTM,Duke 200,380020,288191.51,2017
KTM,Duke 200,337973,190257.38,2016
Hero,HF Deluxe,193830,95651.28,2024
Bajaj,Dominar 400,78088,49594.82,2018
KTM,Duke 200,390661,289124.96,2018
Yamaha,Ray ZR,372816,206300.7,2016
TVS,Sport,196953,93736.03,2023
Kawasaki,Versys 650,71712,46908.64,2023
TVS,NTorq 125,289899,141323.82,2018
Kawasaki,Vulcan S,76657,52337.66,2020
Bajaj,CT 100,111305,78426.71,2015
Hero,Passion Pro,129535,65957.28,2019
KTM,250 Duke,350243,168639.55,2019
KTM,RC 390,252645,123681.17,2020
Yamaha,R15 V4,62764,46358.03,2022
KTM,125 Duke,87494,60309.36,2024
Bajaj,CT 100,58674,42827.65,2019
Kawasaki,Ninja 400,291308,200687.43,2020
Kawasaki,Z650,51159,27581.98,2017
TVS,NTorq 125,380792,281522.45,2023
Yamaha,MT-15,189864,135641.55,2016
TVS,Ronin,146040,101068.8,2019
TVS,Ronin,200339,143911.05,2021
TVS,Ronin,368037,282077.36,2017
Kawasaki,Ninja 400,318013,148193.47,2021
KTM,390 Adventure,378485,198255.9,2016
Yamaha,MT-15,325048,151142.51,2022
Yamaha,Ray ZR,184033,79818.94,2021
Honda,Shine,60418,24190.33,2021
Royal Enfield,Classic 350,386215,252452.44,2019
Yamaha,MT-15,247439,113409.06,2015
Bajaj,Avenger 220,389905,293810.38,2016
TVS,NTorq 125,379041,237898.21,2022
Honda,CBR 650R,264035,108225.05,2020
Yamaha,FZ V3,234545,129215.29,2023
Honda,Activa,317445,193046.54,2015
Royal Enfield,Classic 350,243231,124346.5,2017
Honda,Unicorn,308076,199056.94,2020
Yamaha,Fascino 125,183511,115005.22,2024
Hero,Passion Pro,147480,69998.1,2016
Honda,Activa,201758,144345.88,2024
Royal Enfield,Interceptor 650,82403,45220.81,2016
KTM,125 Duke,160497,70520.61,2023
Hero,Glamour,383648,206658.75,2019
Yamaha,Ray ZR,59240,36998.95,2016
TVS,Sport,283324,216092.05,2016
Bajaj,Pulsar 150,139469,81308.83,2020
Bajaj,CT 100,374139,220718.26,2018
Bajaj,CT 100,62118,40664.9,2020
Honda,Shine,101437,56740.02,2016
Honda,Unicorn,317000,202385.96,2019
Hero,Glamour,268616,133128.19,2019
Kawasaki,Vulcan S,383725,176052.1,2024
Kawasaki,Ninja 400,352185,187795.11,2023
Kawasaki,Versys 650,283306,180723.78,2016
Bajaj,Platina 110,218023,144379.38,2017
KTM,Duke 200,326331,198791.45,2018
KTM,390 Adventure,103902,57200.65,2024
Kawasaki,Z650,166759,104003.53,2024
Bajaj,CT 100,148302,62750.54,2017
Honda,Activa,178772,87840.42,2023
Yamaha,R15 V4,242201,120081.92,2023
Yamaha,Ray ZR,155509,89780.56,2023
KTM,390 Adventure,251707,141137.73,2021
Bajaj,CT 100,313047,217543.21,2020
Yamaha,R15 V4,181405,131136.51,2017
Kawasaki,Versys 650,302394,221912.02,2019
Bajaj,Dominar 400,251927,134118.79,2023
Bajaj,Platina 110,255159,117521.0,2018
Hero,Splendor Plus,310084,240791.2,2017
Royal Enfield,Interceptor 650,238694,108378.52,2016
KTM,390 Adventure,58188,41718.62,2021
Honda,Shine,228629,110676.41,2018
Royal Enfield,Hunter 350,262129,148294.07,2024
Royal Enfield,Hunter 350,60877,29613.92,2020
Hero,Splendor Plus,285236,158868.16,2018
Royal Enfield,Hunter 350,123059,89215.57,2022
Royal Enfield,Interceptor 650,389817,268203.53,2017
KTM,Duke 200,209541,149611.55,2021
Hero,HF Deluxe,151140,94777.59,2015
KTM,390 Adventure,207153,95670.96,2016
TVS,NTorq 125,336222,259957.92,2023
Kawasaki,Vulcan S,230924,111549.93,2015
Hero,HF Deluxe,87689,61124.4,2021
KTM,125 Duke,269208,129382.68,2021
Bajaj,Dominar 400,135887,71159.16,2024
KTM,125 Duke,384093,200553.19,2020
KTM,390 Adventure,111237,48325.95,2021
Honda,Unicorn,153689,120726.9,2015
Hero,Glamour,289379,126282.38,2016
KTM,125 Duke,96766,65507.67,2023
Hero,Xtreme 160R,202727,144961.37,2021
KTM,250 Duke,287132,183885.36,2019
